date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:35	72978/72978	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:33%20GMT	https://broadwayinfosys.com/student/wordpress-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/wordpress-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/cms/wordpress-training-in-nepal)
15:05:36	35962/35962	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:33%20GMT	https://broadwayinfosys.com/student/testimonial/prabin-manandhar	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/prabin-manandhar.html	(from https://broadwayinfosys.com/cms/wordpress-training-in-nepal)
15:05:37	72794/72794	---M--	200	added ('OK')	image/png	etag:%2211c5a-56eba67538728%22	https://broadwayinfosys.com/uploads/testimonials/1524816126.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/1524816126.png	(from https://broadwayinfosys.com/cms/wordpress-training-in-nepal)
15:05:37	40189/40189	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:35%20GMT	https://broadwayinfosys.com/tag/wordpress	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/wordpress.html	(from https://broadwayinfosys.com/cms/wordpress-training-in-nepal)
15:05:37	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:36%20GMT	https://broadwayinfosys.com/cms/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/cms/Node.js	(from https://broadwayinfosys.com/cms/wordpress-training-in-nepal)
15:05:39	61090/61090	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:37%20GMT	https://broadwayinfosys.com/student/mysql-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/mysql-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/database/mysql-training-in-nepal)
15:05:39	6600/6600	---M--	200	added ('OK')	image/png	etag:%2219c8-56eba67506a47%22	https://broadwayinfosys.com/uploads/testimonials/1527490694.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/1527490694.png	(from https://broadwayinfosys.com/database/mysql-training-in-nepal)
15:05:40	35623/35623	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:38%20GMT	https://broadwayinfosys.com/student/testimonial/Pawan%20Dhungana	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/Pawan%20Dhungana.html	(from https://broadwayinfosys.com/database/mysql-training-in-nepal)
15:05:40	339/339	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:38%20GMT	https://broadwayinfosys.com/database/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/database/Node.js	(from https://broadwayinfosys.com/database/mysql-training-in-nepal)
15:05:41	459/459	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:39%20GMT	https://broadwayinfosys.com/tag/magento	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/magento	(from https://broadwayinfosys.com/cms/magento-advanced-training-in-nepal)
15:05:41	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:39%20GMT	https://broadwayinfosys.com/cms/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/cms/Node.js	(from https://broadwayinfosys.com/cms/magento-advanced-training-in-nepal)
15:05:42	40136/40136	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:40%20GMT	https://broadwayinfosys.com/tag/ms-project	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/ms-project.html	(from https://broadwayinfosys.com/microsoft-project-management-training)
15:05:43	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:41%20GMT	https://broadwayinfosys.com/php/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/php/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/php/yii-framework-training-in-nepal)
15:05:43	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:41%20GMT	https://broadwayinfosys.com/php/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/php/Node.js	(from https://broadwayinfosys.com/php/yii-framework-training-in-nepal)
15:05:44	69247/69247	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:42%20GMT	https://broadwayinfosys.com/student/angularjs-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/angularjs-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/angularjs-training-in-nepal)
15:05:45	67881/67881	---M--	200	added ('OK')	image/png	etag:%2210929-56eba675367e8%22	https://broadwayinfosys.com/uploads/testimonials/1523773102.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/1523773102.png	(from https://broadwayinfosys.com/angularjs-training-in-nepal)
15:05:45	35708/35708	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:43%20GMT	https://broadwayinfosys.com/student/testimonial/milan-thapa	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/milan-thapa.html	(from https://broadwayinfosys.com/angularjs-training-in-nepal)
15:05:46	53342/53342	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:44%20GMT	https://broadwayinfosys.com/student/linux-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/linux-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/linux-training-in-nepal)
15:05:46	36270/36270	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:44%20GMT	https://broadwayinfosys.com/student/testimonial/sonam-dema	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/sonam-dema.html	(from https://broadwayinfosys.com/linux-training-in-nepal)
15:05:48	116929/116929	---M--	200	added ('OK')	image/jpeg	etag:%221c8c1-56eba6750d7a8%22	https://broadwayinfosys.com/uploads/testimonials/Sonam%20D%20Dema.jpg	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/Sonam%20D%20Dema.jpg	(from https://broadwayinfosys.com/linux-training-in-nepal)
15:05:48	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:46%20GMT	https://broadwayinfosys.com/mean-stack.php	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/mean-stack.php	(from https://broadwayinfosys.com/mongodb-training-in-nepal)
15:05:49	56669/56669	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:47%20GMT	https://broadwayinfosys.com/student/java-framework-training/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/java-framework-training/testimonial.html	(from https://broadwayinfosys.com/java-framework-training)
15:05:49	439/439	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:48%20GMT	https://broadwayinfosys.com/tag/big-data-hadoop	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/big-data-hadoop	(from https://broadwayinfosys.com/big-data-hadoop-training-in-nepal)
15:05:50	53399/53399	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:48%20GMT	https://broadwayinfosys.com/student/ruby-on-rails-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/ruby-on-rails-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/ruby-on-rails-training-in-nepal)
15:05:51	35957/35957	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:49%20GMT	https://broadwayinfosys.com/student/testimonial/bimal-prasad-pandey	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/bimal-prasad-pandey.html	(from https://broadwayinfosys.com/ruby-on-rails-training-in-nepal)
15:05:53	431/431	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:51%20GMT	https://broadwayinfosys.com/tag/ruby	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/ruby	(from https://broadwayinfosys.com/ruby-on-rails-training-in-nepal)
15:05:53	140752/140752	---M--	200	added ('OK')	image/jpeg	etag:%22225d0-56eba6750d7a8%22	https://broadwayinfosys.com/uploads/testimonials/bimal.jpg	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/bimal.jpg	(from https://broadwayinfosys.com/ruby-on-rails-training-in-nepal)
15:05:53	59871/59871	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:52%20GMT	https://broadwayinfosys.com/student/manual-accounting-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/manual-accounting-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/accounting-training/manual-accounting-training-in-nepal)
15:05:54	35923/35923	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:52%20GMT	https://broadwayinfosys.com/student/testimonial/bikram-thapa	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/bikram-thapa.html	(from https://broadwayinfosys.com/accounting-training/manual-accounting-training-in-nepal)
15:05:55	527/527	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:53%20GMT	https://broadwayinfosys.com/tag/manual-accounting	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/manual-accounting	(from https://broadwayinfosys.com/accounting-training/manual-accounting-training-in-nepal)
15:05:55	383/383	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:53%20GMT	https://broadwayinfosys.com/accounting-training/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/accounting-training/Node.js	(from https://broadwayinfosys.com/accounting-training/manual-accounting-training-in-nepal)
15:05:55	339/339	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:54%20GMT	https://broadwayinfosys.com/hardware/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/hardware/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:56	37446/37446	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:54%20GMT	https://broadwayinfosys.com/hardware	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/hardware.html	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:56	40716/40716	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:54%20GMT	https://broadwayinfosys.com/search/result?search=hardware	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/search/result1cb5.html	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:57	56495/56495	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:55%20GMT	https://broadwayinfosys.com/student/hardware-networking-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/hardware-networking-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:58	35523/35523	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:56%20GMT	https://broadwayinfosys.com/student/testimonial/rajib-shrestha	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/rajib-shrestha.html	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:58	491/491	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:56%20GMT	https://broadwayinfosys.com/tag/hardware	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/hardware	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:59	339/339	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:57%20GMT	https://broadwayinfosys.com/hardware/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/hardware/Node.js	(from https://broadwayinfosys.com/hardware/hardware-networking-training-in-nepal)
15:05:59	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:58%20GMT	https://broadwayinfosys.com/php/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/php/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/php/codeigniter-training-in-nepal)
15:06:00	439/439	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:35:58%20GMT	https://broadwayinfosys.com/tag/codelgniter	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/codelgniter	(from https://broadwayinfosys.com/php/codeigniter-training-in-nepal)
15:06:00	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:35:58%20GMT	https://broadwayinfosys.com/php/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/php/Node.js	(from https://broadwayinfosys.com/php/codeigniter-training-in-nepal)
15:06:01	54719/54719	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:59%20GMT	https://broadwayinfosys.com/student/web-development-training-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/web-development-training-nepal/testimonial.html	(from https://broadwayinfosys.com/web-development-training-nepal)
15:06:01	37226/37226	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:35:59%20GMT	https://broadwayinfosys.com/student/testimonial/umesh-yadav	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/umesh-yadav.html	(from https://broadwayinfosys.com/web-development-training-nepal)
15:06:02	38844/38844	---M--	200	added ('OK')	image/png	etag:%2297bc-56eba675319c8%22	https://broadwayinfosys.com/uploads/testimonials/1522409458.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/1522409458.png	(from https://broadwayinfosys.com/web-development-training-nepal)
15:06:02	14184/14184	---M--	200	added ('OK')	image/jpeg	etag:%221489658822%22	https://i3.ytimg.com/vi/OJK3LmYPVjk/hqdefault.jpg	C:/My%20Web%20Sites/Broadway%20track/i3.ytimg.com/vi/OJK3LmYPVjk/hqdefault.jpg	(from https://broadwayinfosys.com/web-development-training-nepal)
15:06:03	40157/40157	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:01%20GMT	https://broadwayinfosys.com/tag/web-development	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/web-development.html	(from https://broadwayinfosys.com/web-development-training-nepal)
15:06:03	419/419	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:01%20GMT	https://broadwayinfosys.com/tag/drupal	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/drupal	(from https://broadwayinfosys.com/cms/drupal-training-in-nepal)
15:06:03	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:02%20GMT	https://broadwayinfosys.com/cms/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/cms/Node.js	(from https://broadwayinfosys.com/cms/drupal-training-in-nepal)
15:06:04	54807/54807	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:03%20GMT	https://broadwayinfosys.com/student/joomla-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/joomla-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/cms/joomla-training-in-nepal)
15:06:05	35579/35579	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:03%20GMT	https://broadwayinfosys.com/student/testimonial/sameer-shrestha	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/sameer-shrestha.html	(from https://broadwayinfosys.com/cms/joomla-training-in-nepal)
15:06:05	419/419	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:03%20GMT	https://broadwayinfosys.com/tag/joomla	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/joomla	(from https://broadwayinfosys.com/cms/joomla-training-in-nepal)
15:06:06	319/319	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:04%20GMT	https://broadwayinfosys.com/cms/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/cms/Node.js	(from https://broadwayinfosys.com/cms/joomla-training-in-nepal)
15:06:06	495/495	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:04%20GMT	https://broadwayinfosys.com/tag/hybrid	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/hybrid	(from https://broadwayinfosys.com/hybrid-mobile-app-development-training-in-nepal)
15:06:07	375/375	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:05%20GMT	https://broadwayinfosys.com/digital-marketing/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/digital-marketing/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/digital-marketing/google-adwords-training-in-nepal)
15:06:07	375/375	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:05%20GMT	https://broadwayinfosys.com/digital-marketing/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/digital-marketing/Node.js	(from https://broadwayinfosys.com/digital-marketing/google-adwords-training-in-nepal)
15:06:08	108984/108984	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:06%20GMT	https://broadwayinfosys.com/database/ms-access-training-in-nepal	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/database/ms-access-training-in-nepal.html	(from https://broadwayinfosys.com/ms-project-training-in-nepal)
15:06:09	109596/109596	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:07%20GMT	https://broadwayinfosys.com/it-support-officer-training-in-nepal	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/it-support-officer-training-in-nepal.html	(from https://broadwayinfosys.com/ms-project-training-in-nepal)
15:06:09	54997/54997	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:07%20GMT	https://broadwayinfosys.com/student/land-development-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/land-development-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/civil/land-development-training-in-nepal)
15:06:10	35819/35819	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:08%20GMT	https://broadwayinfosys.com/student/testimonial/srijan-lama	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/srijan-lama.html	(from https://broadwayinfosys.com/civil/land-development-training-in-nepal)
15:06:10	327/327	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:08%20GMT	https://broadwayinfosys.com/civil/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/civil/Node.js	(from https://broadwayinfosys.com/civil/land-development-training-in-nepal)
15:06:11	61270/61270	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:09%20GMT	https://broadwayinfosys.com/student/tally-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/tally-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/accounting-training/tally-training-in-nepal)
15:06:11	383/383	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:09%20GMT	https://broadwayinfosys.com/accounting-training/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/accounting-training/Node.js	(from https://broadwayinfosys.com/accounting-training/tally-training-in-nepal)
15:06:11	54907/54907	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:10%20GMT	https://broadwayinfosys.com/student/income-tax-vat-system-training/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/income-tax-vat-system-training/testimonial.html	(from https://broadwayinfosys.com/accounting-training/income-tax-vat-system-training)
15:06:12	35730/35730	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:10%20GMT	https://broadwayinfosys.com/student/testimonial/prarabdhi-nakarmi	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/testimonial/prarabdhi-nakarmi.html	(from https://broadwayinfosys.com/accounting-training/income-tax-vat-system-training)
15:06:12	4506/4506	---M--	200	added ('OK')	image/png	etag:%22119a-573dc7433e56f%22	https://broadwayinfosys.com/uploads/testimonials/1534765563.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/uploads/testimonials/1534765563.png	(from https://broadwayinfosys.com/accounting-training/income-tax-vat-system-training)
15:06:12	383/383	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:11%20GMT	https://broadwayinfosys.com/accounting-training/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/accounting-training/Node.js	(from https://broadwayinfosys.com/accounting-training/income-tax-vat-system-training)
15:06:14	319/319	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:12%20GMT	https://broadwayinfosys.com/assets/images/courses/quickbooks.png	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/assets/images/courses/quickbooks.png	(from https://broadwayinfosys.com/accounting-training/quickbooks-training-in-nepal)
15:06:14	499/499	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:12%20GMT	https://broadwayinfosys.com/tag/quickbooks	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/quickbooks	(from https://broadwayinfosys.com/accounting-training/quickbooks-training-in-nepal)
15:06:14	383/383	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:13%20GMT	https://broadwayinfosys.com/accounting-training/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/accounting-training/Node.js	(from https://broadwayinfosys.com/accounting-training/quickbooks-training-in-nepal)
15:06:15	439/439	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:13%20GMT	https://broadwayinfosys.com/tag/cloud-computing	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/cloud-computing	(from https://broadwayinfosys.com/cloud-computing-training-in-nepal)
15:06:15	343/343	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:13%20GMT	https://broadwayinfosys.com/corporate/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/corporate/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/corporate/corporate-training-in-nepal)
15:06:16	36607/36607	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:14%20GMT	https://broadwayinfosys.com/corporate	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/corporate.html	(from https://broadwayinfosys.com/corporate/corporate-training-in-nepal)
15:06:17	78779/78779	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:15%20GMT	https://broadwayinfosys.com/search/result?search=Corporate+Training	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/search/result9fc5.html	(from https://broadwayinfosys.com/corporate/corporate-training-in-nepal)
15:06:18	343/343	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:16%20GMT	https://broadwayinfosys.com/corporate/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/corporate/Node.js	(from https://broadwayinfosys.com/corporate/corporate-training-in-nepal)
15:06:18	447/447	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:16%20GMT	https://broadwayinfosys.com/tag/jquery	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/jquery	(from https://broadwayinfosys.com/javascript-jquery-training-in-nepal)
15:06:18	323/323	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:17%20GMT	https://broadwayinfosys.com/java/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/java/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/java/jsp-training-in-nepal)
15:06:19	411/411	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:17%20GMT	https://broadwayinfosys.com/tag/jsp	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/jsp	(from https://broadwayinfosys.com/java/jsp-training-in-nepal)
15:06:19	323/323	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:17%20GMT	https://broadwayinfosys.com/java/Node.js	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/java/Node.js	(from https://broadwayinfosys.com/java/jsp-training-in-nepal)
15:06:20	395/395	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Jan%202019%2009:36:18%20GMT	https://broadwayinfosys.com/tag/r-programming	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/tag/r-programming	(from https://broadwayinfosys.com/r-programming-in-nepal)
15:06:20	363/363	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Jan%202019%2009:36:18%20GMT	https://broadwayinfosys.com/graphic-design/plus.google.com/+broadwayinfosysnepalkathmandu	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/graphic-design/plus.google.com/+broadwayinfosysnepalkathmandu	(from https://broadwayinfosys.com/graphic-design/photoshop-training-in-nepal)
15:06:21	40960/40960	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:19%20GMT	https://broadwayinfosys.com/graphic-design	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/graphic-design.html	(from https://broadwayinfosys.com/graphic-design/photoshop-training-in-nepal)
15:06:21	63465/63465	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:19%20GMT	https://broadwayinfosys.com/search/result?search=Graphic+Design	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/search/resultebc0.html	(from https://broadwayinfosys.com/graphic-design/photoshop-training-in-nepal)
15:06:21	53410/53410	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jan%202019%2009:36:20%20GMT	https://broadwayinfosys.com/student/photoshop-training-in-nepal/testimonial	C:/My%20Web%20Sites/Broadway%20track/broadwayinfosys.com/student/photoshop-training-in-nepal/testimonial.html	(from https://broadwayinfosys.com/graphic-design/photoshop-training-in-nepal)
